work_year,job_title,job_category,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_euros
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,158700
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,170200
2023,Business Intelligence Analyst,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,182344
2023,Business Intelligence Analyst,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,101384
2023,Machine Learning Researcher,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,152720
2023,Machine Learning Researcher,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,67252
2023,Machine Learning Researcher,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,195040
2023,Machine Learning Researcher,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,85836
2023,AI Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,195040
2023,AI Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,85836
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,152720
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,67252
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,153732
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,102488
2023,Data Scientist,Data Science and Research,United States,Entry-level,Full-time,Remote,United States,M,152720
2023,Data Scientist,Data Science and Research,United States,Entry-level,Full-time,Remote,United States,M,67252
2023,Data Analyst,Data Analysis,United States,Executive,Full-time,In-person,United States,M,156400
2023,Data Analyst,Data Analysis,United States,Executive,Full-time,In-person,United States,M,133400
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,Remote,United States,M,156400
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,Remote,United States,M,124200
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,128625
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,87699
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,256404
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,146556
2023,Machine Learning Engineer,Machine Learning and AI,Canada,Senior,Full-time,Remote,Canada,M,208564
2023,Machine Learning Engineer,Machine Learning and AI,Canada,Senior,Full-time,Remote,Canada,M,139012
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,227516
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,128524
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,172960
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,127880
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,147200
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,86480
2023,Data Manager,Leadership and Management,United States,Mid-level,Full-time,Remote,United States,M,116840
2023,Data Manager,Leadership and Management,United States,Mid-level,Full-time,Remote,United States,M,59800
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,253920
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,160080
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,L,239200
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,L,125120
2023,Analytics Engineer,Leadership and Management,United States,Executive,Full-time,Remote,United States,M,230000
2023,Analytics Engineer,Leadership and Management,United States,Executive,Full-time,Remote,United States,M,193200
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,218960
2023,Data Science Director,Data Science and Research,United States,Executive,Full-time,In-person,United States,M,195040
2023,Data Science Director,Data Science and Research,United States,Executive,Full-time,In-person,United States,M,174800
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,L,240580
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,L,123740
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,L,219880
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,L,113068
2023,Data Scientist,Data Science and Research,Canada,Senior,Full-time,Remote,Canada,M,145820
2023,Data Scientist,Data Science and Research,Canada,Senior,Full-time,Remote,Canada,M,105800
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,305108
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,246302
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,165600
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,82800
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,Remote,United States,M,76360
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,Remote,United States,M,60720
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,206310
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,111826
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,100280
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,92000
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,188968
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,85468
2023,ML Engineer,Machine Learning and AI,United States,Entry-level,Full-time,In-person,United States,M,202400
2023,ML Engineer,Machine Learning and AI,United States,Entry-level,Full-time,In-person,United States,M,119600
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,M,147200
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,M,101200
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,211600
2023,Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,Remote,United States,M,171147
2023,Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,Remote,United States,M,101384
2023,Research Engineer,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,M,119600
2023,Research Engineer,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,M,92000
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,222640
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,97704
2023,Data Scientist,Data Science and Research,United States,Executive,Full-time,Remote,United States,M,202400
2023,Data Scientist,Data Science and Research,United States,Executive,Full-time,Remote,United States,M,110400
2023,Research Analyst,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,M,83904
2023,Research Analyst,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,M,53544
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,176640
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,163760
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,193200
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,119600
2023,Research Engineer,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,M,147200
2023,Research Engineer,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,M,138000
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,M,189520
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,M,123280
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,165600
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,124200
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,184000
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,110400
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,195040
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,85836
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,98164
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,53084
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,245088
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,159436
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,115000
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,92000
2023,Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,In-person,United States,L,152352
2023,Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,In-person,United States,L,60536
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,193568
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,156860
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,156400
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,147200
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,170568
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,75013
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,177560
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,145360
