work_year,job_title,job_category,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_euros,cost_of_living,purchasing_power,job_field
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,65228,143.34,455.06,Data Analysis
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,M,177560,143.34,1238.73,Data Engineering
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,M,117760,143.34,821.54,Data Engineering
2023,Data Engineer,Data Engineering,Canada,Mid-level,Full-time,In-person,Canada,M,253000,142.12,1780.19,Data Engineering
2023,Data Engineer,Data Engineering,Canada,Mid-level,Full-time,In-person,Canada,M,223560,142.12,1573.04,Data Engineering
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,160540,143.34,1119.99,Data Engineering
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,103960,143.34,725.27,Data Engineering
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,73600,143.34,513.46,Data Analysis
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,133400,143.34,930.65,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,105800,143.34,738.11,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,185840,143.34,1296.5,Data Science
2023,Data Scientist,Data Science and Research,Canada,Mid-level,Full-time,Remote,Canada,S,88607,142.12,623.47,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,230000,143.34,1604.58,Data Science
2023,Data Analyst,Data Analysis,Portugal,Mid-level,Full-time,Remote,Portugal,M,44698,106.46,419.86,Data Analysis
2023,Data Analyst,Data Analysis,Portugal,Mid-level,Full-time,Remote,Portugal,M,39732,106.46,373.21,Data Analysis
2023,Data Science Manager,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,187680,143.34,1309.33,Data Science
2023,Data Science Manager,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,117300,143.34,818.33,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,133860,143.34,933.86,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,99360,143.34,693.18,Data Analysis
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,189520,143.34,1322.17,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,161092,143.34,1123.85,Data Engineering
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,112700,143.34,786.24,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,75900,143.34,529.51,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,87400,143.34,609.74,Data Analysis
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,119600,143.34,834.38,Data Analysis
2023,Director of Data Science,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,199640,143.34,1392.77,Data Science
2023,Director of Data Science,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,176640,143.34,1232.31,Data Science
2023,Data Specialist,Data Management and Strategy,United States,Senior,Full-time,In-person,United States,M,82800,143.34,577.65,Data Engineering
2023,Data Specialist,Data Management and Strategy,United States,Senior,Full-time,In-person,United States,M,55200,143.34,385.1,Data Engineering
2023,AI Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,322000,143.34,2246.41,Data Science
2023,AI Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,154560,143.34,1078.28,Data Science
2023,Data Science Manager,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,216108,143.34,1507.66,Data Science
2023,Data Science Manager,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,104420,143.34,728.48,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,354200,143.34,2471.05,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,225400,143.34,1572.49,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,234600,143.34,1636.67,Data Engineering
2023,Data Visualization Engineer,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,156584,143.34,1092.4,Data Analysis
2023,Data Visualization Engineer,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,77188,143.34,538.5,Data Analysis
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,186300,143.34,1299.71,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,163300,143.34,1139.25,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,138000,143.34,962.75,Data Engineering
2023,Data Modeler,Data Architecture and Modeling,United States,Senior,Full-time,Remote,United States,L,142600,143.34,994.84,Data Engineering
2023,Data Modeler,Data Architecture and Modeling,United States,Senior,Full-time,Remote,United States,L,119600,143.34,834.38,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,220800,143.34,1540.39,Data Science
2023,AI Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,156584,143.34,1092.4,Data Science
2023,AI Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,77188,143.34,538.5,Data Science
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,276000,143.34,1925.49,Data Science
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,138000,143.34,962.75,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,276000,143.34,1925.49,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,138000,143.34,962.75,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,196512,143.34,1370.95,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,94944,143.34,662.37,Data Engineering
2023,Data Scientist,Data Science and Research,Canada,Senior,Full-time,Remote,Canada,M,211600,142.12,1488.88,Data Science
2023,Data Scientist,Data Science and Research,Canada,Senior,Full-time,Remote,Canada,M,140760,142.12,990.43,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,117300,143.34,818.33,Data Science
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,230000,143.34,1604.58,Data Science
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,354200,143.34,2471.05,Data Science
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,285200,143.34,1989.67,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,80960,143.34,564.81,Data Analysis
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,145360,143.34,1014.09,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,99360,143.34,693.18,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,285200,143.34,1989.67,Data Engineering
2023,Data Engineer,Data Engineering,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,118856,144.03,825.22,Data Engineering
2023,Data Engineer,Data Engineering,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,90557,144.03,628.74,Data Engineering
2023,AI Engineer,Machine Learning and AI,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,339590,144.03,2357.77,Data Science
2023,AI Engineer,Machine Learning and AI,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,37425,144.03,259.84,Data Science
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,Remote,United States,M,281520,143.34,1964.0,Data Engineering
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,Remote,United States,M,187680,143.34,1309.33,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,Netherlands,Mid-level,Full-time,In-person,Netherlands,M,69530,137.57,505.42,Data Science
2023,Data Engineer,Data Engineering,India,Entry-level,Full-time,Hybrid,India,M,16560,42.86,386.37,Data Engineering
2023,Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,339590,144.03,2357.77,Data Analysis
2023,Head of Data,Leadership and Management,United States,Executive,Full-time,Remote,United States,M,248400,143.34,1732.94,Other
2023,Head of Data,Leadership and Management,United States,Executive,Full-time,Remote,United States,M,184000,143.34,1283.66,Other
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,188140,143.34,1312.54,Data Science
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,130824,143.34,912.68,Data Science
2023,Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,84897,144.03,589.44,Data Analysis
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,173512,143.34,1210.49,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,102626,143.34,715.96,Data Engineering
2023,AI Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,331200,143.34,2310.59,Data Science
2023,AI Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,220800,143.34,1540.39,Data Science
2023,ETL Developer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,118772,143.34,828.6,Data Engineering
2023,ETL Developer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,102488,143.34,715.0,Data Engineering
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,124200,143.34,866.47,Data Analysis
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,223487,143.34,1559.14,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,156441,143.34,1091.4,Data Science
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,M,161000,143.34,1123.2,Data Engineering
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,M,82800,143.34,577.65,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,M,143934,143.34,1004.14,Data Science
2023,Data Scientist,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,M,109664,143.34,765.06,Data Science
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,142416,143.34,993.55,Data Science
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,70196,143.34,489.72,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,164312,143.34,1146.31,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,81512,143.34,568.66,Data Science
